order_id,order_date,delivery_time,area
101664,2023-05-19,2023-05-19 09:33:00,East
101665,2023-09-13,2023-09-13 09:06:00,West
101666,2023-08-30,2023-08-30 14:45:00,West
101667,2023-10-04,2023-10-04 18:22:00,Central
101668,2023-04-09,2023-04-09 15:33:00,West
101669,2023-12-19,2023-12-19 02:14:00,Central
101670,2023-10-16,2023-10-16 18:01:00,East
101671,2023-06-04,2023-06-04 00:29:00,Central
101672,2023-01-25,2023-01-25 23:57:00,North
101673,2023-05-13,2023-05-13 07:56:00,West
101674,2023-11-09,2023-11-09 13:59:00,East
101675,2023-08-04,2023-08-04 10:02:00,Central
101676,2023-05-04,2023-05-04 09:37:00,North
101677,2023-03-30,2023-03-30 23:47:00,South
101678,2023-02-06,2023-02-06 01:46:00,South
101679,2023-12-22,2023-12-22 05:45:00,South
101680,2023-05-23,2023-05-23 04:52:00,West
101681,2023-08-10,2023-08-10 08:13:00,East
101682,2023-01-18,2023-01-18 05:32:00,Central
101683,2023-01-18,2023-01-18 06:39:00,East
101684,2023-09-29,2023-09-29 04:44:00,Central
101685,2023-11-03,2023-11-03 20:10:00,North
101686,2023-01-25,2023-01-25 17:03:00,Central
101687,2023-07-26,2023-07-26 13:48:00,North
101688,2023-03-29,2023-03-29 18:04:00,South
101689,2023-02-18,2023-02-18 06:13:00,West
101690,2023-11-30,2023-11-30 07:31:00,West
101691,2023-02-24,2023-02-24 14:46:00,West
101692,2023-06-23,2023-06-23 01:04:00,South
101693,2023-02-12,2023-02-12 02:16:00,North
101694,2023-12-28,2023-12-28 01:54:00,North
101695,2023-10-01,2023-10-01 20:14:00,East
101696,2023-03-29,2023-03-29 15:51:00,East
101697,2023-09-12,2023-09-12 20:44:00,West
101698,2023-06-16,2023-06-16 19:47:00,West
101699,2023-12-22,2023-12-22 18:53:00,South
101700,2023-12-29,2023-12-29 12:23:00,Central
101701,2023-03-14,2023-03-14 05:02:00,Central
101702,2023-07-03,2023-07-03 11:20:00,North
101703,2023-08-11,2023-08-11 22:03:00,West
101704,2023-12-23,2023-12-23 19:15:00,West
101705,2023-05-04,2023-05-04 20:00:00,Central
101706,2023-11-06,2023-11-06 00:00:00,East
101707,2023-07-01,2023-07-01 14:26:00,South
101708,2023-01-07,2023-01-07 03:34:00,North
101709,2023-03-14,2023-03-14 05:41:00,South
101710,2023-04-25,2023-04-25 02:59:00,Central
101711,2023-10-08,2023-10-08 13:26:00,West
101712,2023-03-27,2023-03-27 06:34:00,South
101713,2023-12-15,2023-12-15 11:57:00,North
101714,2023-02-18,2023-02-18 08:28:00,North
101715,2023-04-12,2023-04-12 12:21:00,West
101716,2023-05-12,2023-05-12 22:18:00,South
101717,2023-12-19,2023-12-19 19:28:00,Central
101718,2023-01-29,2023-01-29 04:29:00,Central
101719,2023-07-18,2023-07-18 05:56:00,West
101720,2023-03-08,2023-03-08 05:37:00,Central
101721,2023-11-04,2023-11-04 01:07:00,Central
101722,2023-03-30,2023-03-30 12:59:00,South
101723,2023-05-29,2023-05-29 23:13:00,West
101724,2023-02-20,2023-02-20 08:21:00,North
101725,2023-07-23,2023-07-23 09:27:00,North
101726,2023-02-25,2023-02-25 21:13:00,Central
101727,2023-03-21,2023-03-21 17:59:00,Central
101728,2023-01-02,2023-01-02 03:22:00,North
101729,2023-04-07,2023-04-07 23:58:00,North
101730,2023-04-14,2023-04-14 04:39:00,South
101731,2023-03-21,2023-03-21 18:43:00,North
101732,2023-11-15,2023-11-15 23:35:00,Central
101733,2023-06-01,2023-06-01 01:26:00,Central
101734,2023-03-27,2023-03-27 20:23:00,West
101735,2023-12-01,2023-12-01 11:33:00,North
101736,2023-05-16,2023-05-16 19:40:00,South
101737,2023-11-09,2023-11-09 19:59:00,Central
101738,2023-11-03,2023-11-03 06:43:00,East
101739,2023-07-18,2023-07-18 05:10:00,East
101740,2023-11-24,2023-11-24 05:15:00,West
101741,2023-07-21,2023-07-21 08:49:00,Central
101742,2023-01-18,2023-01-18 01:03:00,Central
101743,2023-10-28,2023-10-28 00:27:00,North
101744,2023-04-07,2023-04-07 16:51:00,North
101745,2023-08-27,2023-08-27 07:55:00,South
101746,2023-04-26,2023-04-26 04:04:00,North
101747,2023-11-21,2023-11-21 10:48:00,South
101748,2023-08-22,2023-08-22 13:46:00,West
101749,2023-02-11,2023-02-11 07:03:00,East
101750,2023-06-07,2023-06-07 02:48:00,West
101751,2023-01-12,2023-01-12 15:25:00,West
101752,2023-01-23,2023-01-23 00:58:00,West
101753,2023-06-03,2023-06-03 15:20:00,Central
101754,2023-02-21,2023-02-21 11:39:00,East
101755,2023-07-19,2023-07-19 08:37:00,North
101756,2023-07-21,2023-07-21 16:21:00,North
101757,2023-05-11,2023-05-11 08:21:00,Central
101758,2023-09-14,2023-09-14 06:11:00,Central
101759,2023-05-19,2023-05-19 05:49:00,West
101760,2023-08-05,2023-08-05 03:02:00,North
101761,2023-05-22,2023-05-22 20:27:00,North
101762,2023-04-02,2023-04-02 08:52:00,Central
101763,2023-06-19,2023-06-19 17:10:00,Central
101764,2023-09-29,2023-09-29 13:02:00,West
101765,2023-12-25,2023-12-25 21:57:00,East
101766,2023-12-06,2023-12-06 16:16:00,East
101767,2023-02-09,2023-02-09 02:46:00,East
101768,2023-03-13,2023-03-13 10:36:00,Central
101769,2023-12-21,2023-12-21 22:26:00,South
101770,2023-02-06,2023-02-06 09:51:00,Central
101771,2023-02-25,2023-02-25 08:18:00,East
101772,2023-09-14,2023-09-14 04:29:00,South
101773,2023-01-28,2023-01-28 05:30:00,Central
101774,2023-03-09,2023-03-09 21:22:00,West
101775,2023-10-29,2023-10-29 12:41:00,East
101776,2023-09-16,2023-09-16 06:10:00,East
101777,2023-12-04,2023-12-04 11:28:00,Central
101778,2023-07-29,2023-07-29 19:35:00,North
101779,2023-11-04,2023-11-04 22:38:00,East
101780,2023-06-13,2023-06-13 12:53:00,South
101781,2023-01-07,2023-01-07 22:12:00,South
101782,2023-09-12,2023-09-12 11:32:00,South
101783,2023-05-23,2023-05-23 02:43:00,East
101784,2023-04-26,2023-04-26 10:33:00,South
101785,2023-06-04,2023-06-04 17:15:00,East
101786,2023-06-28,2023-06-28 00:36:00,West
101787,2023-05-09,2023-05-09 18:54:00,Central
101788,2023-03-07,2023-03-07 23:08:00,West
101789,2023-11-19,2023-11-19 16:27:00,East
101790,2023-07-29,2023-07-29 12:19:00,Central
101791,2023-05-14,2023-05-14 14:41:00,Central
101792,2023-07-22,2023-07-22 03:59:00,South
101793,2023-08-31,2023-08-31 05:49:00,East
101794,2023-12-25,2023-12-25 15:00:00,East
101795,2023-06-07,2023-06-07 03:39:00,South
101796,2023-12-15,2023-12-15 21:35:00,South
101797,2023-03-17,2023-03-17 08:12:00,East
101798,2023-07-11,2023-07-11 05:47:00,North
101799,2023-01-28,2023-01-28 03:43:00,East
101800,2023-01-26,2023-01-26 06:13:00,West
101801,2023-04-12,2023-04-12 02:50:00,Central
101802,2023-05-26,2023-05-26 05:07:00,South
101803,2023-10-25,2023-10-25 14:30:00,South
101804,2023-08-04,2023-08-04 20:06:00,North
101805,2023-04-10,2023-04-10 07:09:00,South
101806,2023-07-04,2023-07-04 22:00:00,East
101807,2023-03-20,2023-03-20 03:52:00,East
101808,2023-10-09,2023-10-09 19:15:00,North
101809,2023-09-10,2023-09-10 19:03:00,Central
101810,2023-01-10,2023-01-10 11:22:00,South
101811,2023-12-31,2023-12-31 05:29:00,East
101812,2023-04-05,2023-04-05 04:51:00,East
101813,2023-01-18,2023-01-18 00:26:00,Central
101814,2023-06-07,2023-06-07 16:02:00,South
101815,2023-12-11,2023-12-11 03:23:00,North
101816,2023-05-16,2023-05-16 00:47:00,West
101817,2023-06-05,2023-06-05 17:49:00,South
101818,2023-09-27,2023-09-27 11:47:00,North
101819,2023-03-25,2023-03-25 23:33:00,North
101820,2023-02-05,2023-02-05 19:38:00,Central
101821,2023-04-21,2023-04-21 20:32:00,West
101822,2023-07-02,2023-07-02 22:31:00,West
101823,2023-10-17,2023-10-17 18:21:00,Central
101824,2023-05-14,2023-05-14 05:23:00,Central
101825,2023-02-02,2023-02-02 05:30:00,East
101826,2023-02-17,2023-02-17 11:03:00,West
101827,2023-06-29,2023-06-29 23:41:00,East
101828,2023-10-19,2023-10-19 03:36:00,North
101829,2023-09-09,2023-09-09 16:01:00,Central
101830,2023-03-30,2023-03-30 19:06:00,North
101831,2023-09-29,2023-09-29 07:17:00,West
101832,2023-10-01,2023-10-01 18:53:00,South
101833,2023-07-21,2023-07-21 03:16:00,North
101834,2023-09-12,2023-09-12 22:48:00,West
101835,2023-02-07,2023-02-07 02:28:00,East
101836,2023-08-24,2023-08-24 23:05:00,South
101837,2023-10-31,2023-10-31 07:41:00,West
101838,2023-12-17,2023-12-17 04:01:00,East
101839,2023-10-25,2023-10-25 20:21:00,Central
101840,2023-10-23,2023-10-23 09:52:00,North
101841,2023-07-22,2023-07-22 09:25:00,Central
101842,2023-12-23,2023-12-23 21:01:00,South
101843,2023-03-07,2023-03-07 10:14:00,South
101844,2023-12-03,2023-12-03 10:40:00,Central
101845,2023-03-13,2023-03-13 16:44:00,Central
101846,2023-09-09,2023-09-09 16:53:00,South
101847,2023-09-14,2023-09-14 11:46:00,North
101848,2023-08-08,2023-08-08 05:28:00,Central
101849,2023-03-17,2023-03-17 22:09:00,North
101850,2023-02-01,2023-02-01 15:34:00,East
101851,2023-12-12,2023-12-12 06:23:00,South
101852,2023-03-21,2023-03-21 06:03:00,East
101853,2023-12-29,2023-12-29 06:04:00,South
101854,2023-07-18,2023-07-18 17:39:00,East
101855,2023-06-15,2023-06-15 02:02:00,Central
101856,2023-08-30,2023-08-30 13:17:00,North
101857,2023-08-31,2023-08-31 09:58:00,West
101858,2023-08-24,2023-08-24 11:29:00,North
101859,2023-02-20,2023-02-20 23:14:00,East
101860,2023-05-31,2023-05-31 17:59:00,Central
101861,2023-08-07,2023-08-07 13:54:00,West
101862,2023-07-27,2023-07-27 18:10:00,North
101863,2023-05-04,2023-05-04 19:36:00,East
101864,2023-04-18,2023-04-18 13:20:00,East
101865,2023-09-13,2023-09-13 19:40:00,North
101866,2023-05-01,2023-05-01 10:35:00,West
101867,2023-05-21,2023-05-21 00:40:00,East
101868,2023-07-11,2023-07-11 09:49:00,East
101869,2023-08-09,2023-08-09 13:34:00,Central
101870,2023-02-06,2023-02-06 08:09:00,South
101871,2023-02-07,2023-02-07 14:09:00,North
101872,2023-09-10,2023-09-10 00:57:00,South
101873,2023-06-14,2023-06-14 09:51:00,West
101874,2023-03-02,2023-03-02 14:25:00,North
101875,2023-07-16,2023-07-16 09:31:00,South
101876,2023-05-05,2023-05-05 16:58:00,South
101877,2023-12-27,2023-12-27 10:51:00,Central
101878,2023-08-19,2023-08-19 02:39:00,North
101879,2023-09-14,2023-09-14 14:20:00,North
101880,2023-02-15,2023-02-15 08:10:00,East
101881,2023-10-10,2023-10-10 10:59:00,West
101882,2023-10-28,2023-10-28 00:47:00,East
101883,2023-11-10,2023-11-10 03:37:00,Central
101884,2023-02-04,2023-02-04 07:22:00,South
101885,2023-10-27,2023-10-27 11:02:00,East
101886,2023-09-05,2023-09-05 15:44:00,East
101887,2023-12-02,2023-12-02 17:01:00,North
101888,2023-07-04,2023-07-04 04:23:00,Central
101889,2023-10-10,2023-10-10 13:10:00,East
101890,2023-01-07,2023-01-07 06:15:00,South
101891,2023-03-31,2023-03-31 13:30:00,Central
101892,2023-10-03,2023-10-03 19:53:00,West
101893,2023-02-10,2023-02-10 16:30:00,South
101894,2023-12-02,2023-12-02 23:33:00,South
101895,2023-04-08,2023-04-08 04:18:00,South
101896,2023-12-16,2023-12-16 12:38:00,East
101897,2023-11-25,2023-11-25 23:26:00,West
101898,2023-07-04,2023-07-04 12:55:00,Central
101899,2023-05-24,2023-05-24 22:06:00,South
101900,2023-05-19,2023-05-19 20:58:00,East
101901,2023-03-09,2023-03-09 00:09:00,Central
101902,2023-12-27,2023-12-27 08:05:00,East
101903,2023-07-05,2023-07-05 21:26:00,West
101904,2023-05-29,2023-05-29 18:41:00,West
101905,2023-05-16,2023-05-16 09:48:00,East
101906,2023-03-24,2023-03-24 19:54:00,West
101907,2023-03-23,2023-03-23 14:20:00,North
101908,2023-02-26,2023-02-26 13:22:00,Central
101909,2023-06-14,2023-06-14 21:29:00,Central
101910,2023-09-12,2023-09-12 19:50:00,West
101911,2023-02-13,2023-02-13 04:55:00,East
101912,2023-05-23,2023-05-23 11:25:00,South
101913,2023-10-17,2023-10-17 17:41:00,North
101914,2023-02-24,2023-02-24 08:46:00,Central
101915,2023-02-11,2023-02-11 18:26:00,North
101916,2023-10-20,2023-10-20 01:20:00,East
101917,2023-07-26,2023-07-26 04:42:00,South
101918,2023-07-20,2023-07-20 19:32:00,West
101919,2023-12-08,2023-12-08 12:06:00,West
101920,2023-06-23,2023-06-23 01:32:00,Central
101921,2023-06-08,2023-06-08 08:36:00,South
101922,2023-03-05,2023-03-05 12:29:00,North
101923,2023-01-03,2023-01-03 11:01:00,West
101924,2023-04-04,2023-04-04 09:37:00,Central
101925,2023-11-13,2023-11-13 12:39:00,West
101926,2023-06-23,2023-06-23 12:09:00,Central
101927,2023-08-20,2023-08-20 20:27:00,South
101928,2023-12-27,2023-12-27 04:43:00,East
101929,2023-03-11,2023-03-11 15:20:00,South
101930,2023-03-20,2023-03-20 01:47:00,South
101931,2023-04-11,2023-04-11 07:30:00,South
101932,2023-04-19,2023-04-19 04:30:00,West
101933,2023-09-25,2023-09-25 13:49:00,East
101934,2023-11-09,2023-11-09 15:07:00,East
101935,2023-01-20,2023-01-20 14:22:00,West
101936,2023-06-15,2023-06-15 03:24:00,Central
101937,2023-08-11,2023-08-11 09:17:00,North
101938,2023-06-19,2023-06-19 21:53:00,Central
101939,2023-01-14,2023-01-14 22:37:00,North
101940,2023-03-12,2023-03-12 17:12:00,East
101941,2023-02-19,2023-02-19 05:16:00,East
101942,2023-01-08,2023-01-08 17:52:00,North
101943,2023-02-28,2023-02-28 08:34:00,North
101944,2023-08-18,2023-08-18 17:14:00,North
101945,2023-06-28,2023-06-28 10:12:00,East
101946,2023-05-28,2023-05-28 08:21:00,Central
101947,2023-02-26,2023-02-26 04:59:00,West
101948,2023-10-05,2023-10-05 16:04:00,West
101949,2023-06-11,2023-06-11 01:05:00,East
101950,2023-03-17,2023-03-17 07:45:00,South
101951,2023-11-30,2023-11-30 06:37:00,East
101952,2023-07-07,2023-07-07 21:50:00,East
101953,2023-07-06,2023-07-06 13:57:00,West
101954,2023-12-28,2023-12-28 21:01:00,West
101955,2023-06-04,2023-06-04 01:38:00,West
101956,2023-06-16,2023-06-16 16:19:00,Central
101957,2023-04-30,2023-04-30 08:45:00,North
101958,2023-01-27,2023-01-27 19:58:00,West
101959,2023-04-18,2023-04-18 10:36:00,South
101960,2023-05-05,2023-05-05 02:09:00,Central
101961,2023-09-09,2023-09-09 13:26:00,Central
101962,2023-10-23,2023-10-23 16:46:00,South
101963,2023-07-13,2023-07-13 13:17:00,Central
101964,2023-08-19,2023-08-19 12:26:00,Central
101965,2023-11-16,2023-11-16 07:37:00,East
101966,2023-08-04,2023-08-04 00:36:00,West
101967,2023-05-14,2023-05-14 02:29:00,East
101968,2023-01-08,2023-01-08 00:47:00,North
101969,2023-10-17,2023-10-17 09:00:00,North
101970,2023-10-30,2023-10-30 19:37:00,Central
101971,2023-08-06,2023-08-06 09:27:00,South
101972,2023-09-01,2023-09-01 07:08:00,North
101973,2023-10-28,2023-10-28 08:14:00,East
101974,2023-03-08,2023-03-08 00:50:00,South
101975,2023-07-04,2023-07-04 22:02:00,West
101976,2023-11-25,2023-11-25 03:46:00,South
101977,2023-01-26,2023-01-26 02:37:00,Central
101978,2023-06-29,2023-06-29 20:43:00,South
101979,2023-12-12,2023-12-12 09:06:00,North
101980,2023-06-30,2023-06-30 07:00:00,South
101981,2023-03-25,2023-03-25 19:10:00,West
101982,2023-09-09,2023-09-09 15:54:00,North
101983,2023-05-29,2023-05-29 15:49:00,East
101984,2023-08-22,2023-08-22 19:26:00,Central
101985,2023-02-16,2023-02-16 15:58:00,West
101986,2023-04-18,2023-04-18 17:03:00,East
101987,2023-12-12,2023-12-12 04:52:00,East
101988,2023-09-12,2023-09-12 03:13:00,Central
101989,2023-03-16,2023-03-16 06:38:00,North
101990,2023-03-26,2023-03-26 07:27:00,Central
101991,2023-12-31,2023-12-31 11:09:00,West
101992,2023-04-21,2023-04-21 04:38:00,South
101993,2023-08-29,2023-08-29 01:43:00,South
101994,2023-09-13,2023-09-13 20:50:00,East
101995,2023-05-19,2023-05-19 13:43:00,North
101996,2023-05-03,2023-05-03 09:00:00,North
101997,2023-07-08,2023-07-08 09:19:00,West
101998,2023-10-15,2023-10-15 18:04:00,West
101999,2023-06-17,2023-06-17 16:26:00,South
102000,2023-07-16,2023-07-16 01:01:00,South
102001,2023-01-01,2023-01-01 08:35:00,South
102002,2023-07-14,2023-07-14 17:36:00,West
102003,2023-02-25,2023-02-25 10:30:00,Central
102004,2023-06-19,2023-06-19 21:34:00,South
102005,2023-01-10,2023-01-10 13:04:00,North
102006,2023-09-22,2023-09-22 04:27:00,North
102007,2023-02-14,2023-02-14 04:11:00,North
102008,2023-07-29,2023-07-29 12:56:00,East
102009,2023-03-26,2023-03-26 12:24:00,Central
102010,2023-11-01,2023-11-01 00:16:00,South
102011,2023-03-01,2023-03-01 07:24:00,East
102012,2023-07-13,2023-07-13 22:32:00,East
102013,2023-04-03,2023-04-03 08:52:00,West
102014,2023-07-04,2023-07-04 00:09:00,Central
102015,2023-06-09,2023-06-09 18:18:00,North
102016,2023-03-18,2023-03-18 06:44:00,West
102017,2023-10-04,2023-10-04 13:32:00,Central
102018,2023-05-12,2023-05-12 23:44:00,West
102019,2023-06-30,2023-06-30 16:36:00,South
102020,2023-11-11,2023-11-11 19:28:00,West
102021,2023-05-16,2023-05-16 09:54:00,North
102022,2023-01-06,2023-01-06 05:58:00,South
102023,2023-05-04,2023-05-04 01:34:00,North
102024,2023-09-24,2023-09-24 12:12:00,South
102025,2023-08-05,2023-08-05 22:21:00,North
102026,2023-09-25,2023-09-25 17:16:00,East
102027,2023-04-03,2023-04-03 05:53:00,Central
102028,2023-01-05,2023-01-05 11:04:00,South
102029,2023-01-25,2023-01-25 11:03:00,North
102030,2023-09-11,2023-09-11 20:01:00,West
102031,2023-04-25,2023-04-25 16:11:00,West
102032,2023-01-29,2023-01-29 16:32:00,South
102033,2023-01-13,2023-01-13 03:16:00,North
102034,2023-04-10,2023-04-10 00:07:00,North
102035,2023-08-17,2023-08-17 08:17:00,South
102036,2023-05-04,2023-05-04 23:37:00,North
102037,2023-06-01,2023-06-01 04:30:00,East
102038,2023-11-27,2023-11-27 00:52:00,South
102039,2023-12-11,2023-12-11 19:35:00,East
102040,2023-01-07,2023-01-07 18:52:00,West
102041,2023-04-08,2023-04-08 13:50:00,East
102042,2023-10-13,2023-10-13 10:09:00,East
102043,2023-06-20,2023-06-20 02:28:00,South
102044,2023-06-18,2023-06-18 09:36:00,North
102045,2023-06-16,2023-06-16 10:06:00,North
102046,2023-09-15,2023-09-15 19:25:00,East
102047,2023-09-13,2023-09-13 23:17:00,Central
102048,2023-10-03,2023-10-03 18:51:00,South
102049,2023-12-08,2023-12-08 13:01:00,North
102050,2023-02-17,2023-02-17 10:47:00,East
102051,2023-09-12,2023-09-12 16:00:00,North
102052,2023-06-26,2023-06-26 08:40:00,South
102053,2023-06-07,2023-06-07 16:07:00,East
102054,2023-12-19,2023-12-19 21:06:00,Central
102055,2023-07-28,2023-07-28 06:51:00,South
102056,2023-04-23,2023-04-23 13:59:00,North
102057,2023-02-15,2023-02-15 21:58:00,East
102058,2023-06-19,2023-06-19 14:01:00,North
102059,2023-11-10,2023-11-10 13:53:00,North
102060,2023-10-16,2023-10-16 07:47:00,Central
102061,2023-12-02,2023-12-02 19:03:00,Central
102062,2023-06-24,2023-06-24 15:39:00,Central
102063,2023-11-15,2023-11-15 13:01:00,Central
102064,2023-01-27,2023-01-27 18:47:00,Central
102065,2023-12-13,2023-12-13 19:15:00,West
102066,2023-07-19,2023-07-19 10:28:00,East
102067,2023-11-01,2023-11-01 02:45:00,South
102068,2023-05-31,2023-05-31 00:27:00,North
102069,2023-02-05,2023-02-05 13:18:00,West
102070,2023-09-27,2023-09-27 03:44:00,Central
102071,2023-12-07,2023-12-07 09:40:00,West
102072,2023-05-07,2023-05-07 23:02:00,Central
102073,2023-12-10,2023-12-10 05:55:00,West
102074,2023-09-15,2023-09-15 22:48:00,South
102075,2023-07-14,2023-07-14 00:26:00,Central
102076,2023-01-01,2023-01-01 10:52:00,South
102077,2023-10-04,2023-10-04 21:04:00,North
102078,2023-10-01,2023-10-01 18:40:00,West
102079,2023-04-05,2023-04-05 05:11:00,South
102080,2023-11-14,2023-11-14 10:04:00,Central
102081,2023-11-22,2023-11-22 20:55:00,South
102082,2023-05-17,2023-05-17 19:32:00,East
102083,2023-05-01,2023-05-01 19:58:00,South
102084,2023-04-27,2023-04-27 04:25:00,West
102085,2023-01-24,2023-01-24 11:40:00,South
102086,2023-04-24,2023-04-24 14:33:00,North
102087,2023-06-17,2023-06-17 10:26:00,Central
102088,2023-01-11,2023-01-11 12:18:00,West
102089,2023-08-04,2023-08-04 09:58:00,South
102090,2023-05-23,2023-05-23 17:27:00,Central
102091,2023-10-28,2023-10-28 09:10:00,East
102092,2023-12-31,2023-12-31 21:35:00,Central
102093,2023-10-30,2023-10-30 11:40:00,South
102094,2023-01-27,2023-01-27 07:57:00,West
102095,2023-10-19,2023-10-19 02:00:00,North
102096,2023-04-28,2023-04-28 17:57:00,North
102097,2023-02-18,2023-02-18 12:23:00,South
102098,2023-08-10,2023-08-10 17:38:00,West
102099,2023-10-20,2023-10-20 22:49:00,North
102100,2023-07-16,2023-07-16 18:46:00,Central
102101,2023-05-27,2023-05-27 14:47:00,Central
102102,2023-02-22,2023-02-22 01:51:00,Central
102103,2023-02-14,2023-02-14 09:58:00,North
102104,2023-04-19,2023-04-19 23:43:00,South
102105,2023-11-06,2023-11-06 10:38:00,Central
102106,2023-10-17,2023-10-17 09:05:00,South
102107,2023-10-26,2023-10-26 02:25:00,South
102108,2023-03-12,2023-03-12 08:43:00,Central
102109,2023-03-31,2023-03-31 19:00:00,South
102110,2023-01-08,2023-01-08 15:53:00,West
102111,2023-05-15,2023-05-15 17:25:00,East
102112,2023-03-14,2023-03-14 18:19:00,South
102113,2023-07-18,2023-07-18 11:01:00,North
102114,2023-09-06,2023-09-06 12:20:00,North
102115,2023-05-22,2023-05-22 17:21:00,North
102116,2023-10-30,2023-10-30 14:25:00,North
102117,2023-10-28,2023-10-28 00:10:00,North
102118,2023-02-03,2023-02-03 16:35:00,South
102119,2023-07-21,2023-07-21 00:28:00,East
102120,2023-09-24,2023-09-24 19:02:00,North
102121,2023-07-25,2023-07-25 13:24:00,Central
102122,2023-09-29,2023-09-29 05:14:00,West
102123,2023-06-25,2023-06-25 10:28:00,North
102124,2023-11-19,2023-11-19 16:34:00,East
102125,2023-05-28,2023-05-28 02:14:00,North
102126,2023-09-28,2023-09-28 18:50:00,South
102127,2023-01-31,2023-01-31 03:14:00,South
102128,2023-05-26,2023-05-26 02:27:00,East
102129,2023-09-13,2023-09-13 17:38:00,West
102130,2023-03-14,2023-03-14 09:32:00,Central
102131,2023-03-10,2023-03-10 02:56:00,East
